image_name,tweet_translation,sms_translation,sms_language,topic_label,binary_label
DmAM_rcUwAEsVyw.jpg,Please be careful of this kind of SMS. They are meant to steal your bank account credentials. @MyMaybank please take note. #cybersecurity #cybersafe #securityawareness #scam https://t.co/p5dwQUzziN,RMO Your Maybank account has been suspended . Click here for re - verify your data :,en,phishing-account alarm,harmful
D76KjCaW4AA_bx6.jpg,"Watch out Brits!  There's a scam being distributed via SMS text message, claiming to be a refund from DVLAgovuk.

Stay safe. https://t.co/xxcy0oW6bT",DVLA : We have identified that you have an outstanding vehicle tax refund from an overpayment . Please visit https : //dvla.refund-form-ref60.com/ to process .,en,scam-tax,harmful
E2VOi4lXMAAi39D.jpg,@RoyalMail just sharing a scam SMS I've received https://t.co/W0vAxbb4Dr,Royal Mail : Sorry we were unable to deliver your parcel today please reschedule your delivery via : https://royal-deliverys.com,en,scam-delivery,harmful
EOEzm__VUAEjky2.jpg,"@TheOfficialSBI @CyberDost @hydcitypolice Sir , Received this type of SMS looks same as authentic SMS from bank , Please take necessary action to prevent this type of Fraud SMS. Asking Customer id and Confidential details. https://t.co/nb6BgaMRaO",Dear SBI Customer Your SBI Account Will Be Block on 12/01/2020 . Due To 40 % Incomplete KYC in your Bank Account Kindly please Update your full KYC in your Bank Account Through Internet Banking immediately kindly please visit the link below https://docs.google.com/forms / d / e / 1FAIpQLSCR U KEHTmQ - gpHoTx MgKIThXlbgV5LGSVFTTKS8ESYTJYRA / viewform THANK YOU SBI,en,scam-account alarm,harmful
EqfvFTGXEAMVMMP.jpg,@ArmitageJim @premnsikka 1/2 As the £b SMS scam business has ramped up during COVID to focus on bank accounts one has to ask why the banks are not suing the mobile operators for not blocking such scams  (very very easy to do preemptively  without impacting genuine Bank SMS... https://t.co/bxmIs9Vd8t,"HSBC : Your request to add payee MRS R AMHEED on 30/12/20 has been received . If this was NOT you , please review urgently : https://hsbc.digital -payee-report.com/",en,scam-account alarm,harmful
Dp02T_jWoAIkVX-.jpg,@DVLAgovuk new sms scam going around. All U.K. drivers please retweet this far and wide to spread the word! Thanks! https://t.co/U9QsIlGTsF,We have recalculated your vehicle tax . You are owed £ 137.24 due to overpayment . Check here to claim your refund  http://dvla-re.com,en,scam-tax,harmful
D_pXWGIUcAgdvV-.jpg,@IncomeTaxIndia Please see the phishing SMS being sent on your name. https://t.co/dHVOk3PNnF,"Dear Rishi Raj Chouhan , the Incometax_Department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax - refund of 18,750 INR . http://103.228.117.98/Refund",en,scam-tax,harmful
EUaR1FvUUAAVUff.png,"🚨 SCAM ALERT 🚨 Watch out for a new SMS #scam exploiting vulnerable people &amp; claiming you have a tax refund. Don’t click any links, even if it looks legit! Learn more &amp; make a report @ https://t.co/Ktb0cqbaCe https://t.co/PvtRjtb6jy",You are due to receive an ATO refund of $ 1786.51 . Visit https://ato.gov.au . txreturn.info/ And complete security check to claim refund .,en,scam-tax,harmful
EOJ8kiiWkAA4VXm.jpg,"Dear @Paytmcare @Paytm @MumbaiPolice

SCAM ALERT

I've received this SMS asking me to contact a particular mobile number which seems to be a scam.

Request you to look into it so that innocent people aren't cheated. https://t.co/Do8MWc68z8",PAYTM Dear Customer Your Paytm Kyc Has Been Expire Please Contact Customer care No - 7866095965 Immediately Your Paytm Account Will Be Blocked Within 24hrs .,en,scam-account alarm,harmful
DmaLtthXoAIxxLs.jpg,@ToyotaGB @bentleystoyota Did you forget or did you think I would have forgotten that you promised to remove my details? Please tell me why I am still getting this SMS spam! #privacy #fail #GDPR https://t.co/Rl77UjF142,Call 01925 501902 quoting BWTY0803 to activate your e - voucher & get £ 750- £ 3000 towards your next new / used Toyota at Bentleys ACT NOW limited numbers !,en,spam-promo,harmful
EJ1vN14XYAAt9lJ.jpg,"Beware..!

#paytm #bewareoffraud #fraud #fraudcall #fraudsms #sms #kyc #opt #fakecall #fakeoffers https://t.co/p6Kuty6e2C","Your KYC has been updated successfully in Paytm wallet , you will get 1205 cashback in ytpour wallet , To get cashback click here Link http://77d9f8c6.ngrok.io/ paytm /",en,scam-financial,harmful
D1nG07AXgAAM8qk.jpg,@AskPayPal Morning. Just received this message. Assuming it’s a Phishing sms 🤷🏻‍♂️ https://t.co/u3aCrdmDXp,Your PayPal has been frozen because we are unable to validate your account information.Please login to verify your account : https : // paypal.co.uk.yn5e.eu/m/,en,phishing-account alarm,harmful
DaKIUgkVwAAGUiJ.jpg,"Posting scam &amp; suspicious SMS texts I receive from now on.

First up, 09428044949/ +639428044949 https://t.co/fA8qtwEdnQ",It is very necessary that you reach me immediately via edchda45358@gmail.com for details .,en,scam-other,harmful
EFS4Qz2UwAAYM6Z.jpg,"Beware of Scam!❌ I just received an SMS with the contents as shown in the picture. For a moment, surprised. It&#39;s been a long time since I haven&#39;t messed with the iPhone. Just open the website and login. Thank God I can. After browsing, this message is indeed a scam. Never click, let alone fill in the data on the link! https://t.co/LJnFOBQXWW","Your Apple ID has been locked for security reason , please visit : https://idapplecs.page.link / CS910381003 and verify your self .",en,phishing-account alarm,harmful
EkwkWneU0AECGKF.jpg,"@JimBrowning11 hello jim, 
I have been getting tons of spam sms (each with different no) everyday. How to stop them? https://t.co/dCHsuUPs4d",Your Job Application @ JOB799X has been shortlisted . Register Now  http://f2ns.com / KPKALOPMYLHWLW,en,scam-other,harmful
Ew_aN8ZU8AUyq1F.jpg,@TRAI @reliancejio How are these people getting licence to send scam SMS ? There should be proper verification before allowing someone to send advertisement SMS. They should also be asked to pay security money of at least 1. These scammers are making fun of govt and consumer https://t.co/zOXxenO2w6,"Dear user , Your Sim Card ' will be not work . Your Document might be Expire Please Call Helpline Number - 9832732202 Within 24hrs . Thank you",en,scam-other,harmful
E3Ggh4mXEAAF0Jr.jpg,"@MumbaiPolice @TheOfficialSBI a fraud sms being circulated using SBI WB credentials, under the pretext of updating KYC, they ask for personal details to withdraw money from victims bank account. Beware!!! https://t.co/AxsWZXCj0O",Dear customer your account has been blocked due to KYC Update within 24 hour . Please contact customer care 9339255497 to continue your service . Thank you,en,phishing-account alarm,harmful
EWvWgk8WoAAsDiO.jpg,@myGovau just received a scam that others should look out for via sms https://t.co/HB0tgWdpwm,"Your December 2019 activity statement was due 28 February 2020. Lodging online is quick and easy - visit ato.gov.au/ howtolodge for more info or contact your agent , INFOCUS TAX & BUSINESS ADVISORY PTY LT . Remember to cancel your ABN and business name if you've ceased trading .",en,scam-tax,harmful
D432JAyUwAAiu5a.jpg,Actual SMS spam in the Bay Area. https://t.co/XHCLCVAIjT,"Hello Neil , Are you the owner of  ? My name is Dennis and the reason I ask is because I'm a buyer looking for a home in the area . Did I get the right person ?",en,spam-other,harmful
EX0doQgXgAAJ_7_.jpg,"So in the midst of the pandemic people still send out  SMS like this to scam people?I just received this. 
Please always ignore texts kike this. No bank would send an SMS this way to a customer.The police can still track and arrest this scammer.

@PoliceNG_CRU
@PoliceNG https://t.co/psR4p7ewdy","FirstAlert : Dear customer , Your ACCOUNT A..T..M has been DEACTIVATED Due to VARIATION OF DATE IN BIRTH to ACTIVATE Dial 070199-99123 for RECTIFICATION.FirstBank",en,scam-account alarm,harmful
E3BdBHHUYAADrcQ.jpg,@HDFCBank_Cares Hi @HDFCBank_Cares @HDFC_Bank DMed you my number. Still getting harassed by spam calls and SMS. Please stop it. https://t.co/AwvGJJ5YyE,"Dear Customer , your HDFC Bank Virtual RM Krishna Sanjay tried reaching you . We are back with Summer Treats offers , please connect with your RM at 02267127105 to know more .",en,spam-other,harmful
EM9WLsZUUAUPnnn.jpg,@Paytm @PaytmCybercell @Paytmcare @vijayshekhar there is this fraud sms that is being sent by someone asking for KYC verification. Trust you will take legal action. https://t.co/kUB7xVrDjW,Dear paytm customer your Paytm KYC has expired . contact customer care No - 7679263961 Immediately . your account will Block within 24 hr thank you Paytm team,en,scam-account alarm,harmful
ERmTmklXkAAk6Vz.jpg,"Hello @BSNLCorporate are your SMS gateways are being misused to send scam messages to con @Paytm @Paytmcare users? @MumbaiPolice 

Check the sender ID on this one. https://t.co/OTOEvXGsOo",Dear PAY - T.M customer your K.Y.C has been suspended . To Verified PAY - T.M K.Y.C call 9334382341 immediately . Account will be block within 24 hours,en,scam-account alarm,harmful
D5UavucW0AAjkKs.jpg,"Hey @HMRCgovuk @HMRCbusiness  @HMRCcustomers @HMRCpressoffice @HMRCdigital 
you just have a other phishing straci acrually, This time on Mobile phines via SMS - below screens with false scam sms and result of fake web address... 
#cybersecurity #phishing #scam https://t.co/oYArHNtdD8",You have one notification from HM RC : https://bit.ly/ . 2PDbtF9,en,scam-tax,harmful
EOKiaKmUUAgttd0.jpg,Recieved this fraud sms today @MahaCyber1 @MumbaiPolice can you track down the mentioned number and take action on fraudsters. Many of my friend got same sms. https://t.co/qogbIL6ERt,PAYTM Dear Customer Your Paytm Kyc Has Been Expire Please Contact Customer care No - 7866984459 Immediately Your Paytm Account Will Be Blocked Within 24hrs .,en,scam-account alarm,harmful
EidRjcoU4AAx2Q7.jpg,"@CMDBSNL Sir please Take stringent action against mentioned contact number as well as fraud Tele marketers ,Such fraud SMS's are being sent from Quadrant Televenture (Erstwhile Videocon Punjab).Details r in screenshot.@BSNLCorporate Reputation is on stake due to such criminals. https://t.co/K0Ce39PnYf",Dear Customer Your BSNL SIM service documents has been Expire - d please contact customer care . 9832717843 . imme - diately Your BSNL SIM will be blo - cked within 24hrs .,en,scam-account alarm,harmful
EEkn0KiVAAAMjMz.jpg,@Westpac just thought you’d ought to know there seems to be an SMS phishing attempt. See piccie https://t.co/jz9kAVOwFS,Your Internet Banking access has been revoked due to incomplete profile information . To restore your access please visit your nearest branch ( along with your ID ) or login below & follow the prompt . https://westpac-secure.com/ restore,en,phishing-account alarm,harmful
DUo1xP3XcAAzG84.jpg,"Don't fall for this #scam, the DVSA or HMRC will not contact you by SMS! #DVLA https://t.co/Nv0S9DG5jZ","FINAL REQUEST : DVLA Swansea have been trying to contact you , Click below for more information . http : // tax-disc.gov.uk.dvla.dis2.pw/ claim.html",en,scam-tax,harmful
EOifrqzWoAAqT2K.jpg,"@RaigadPolice @Paytm
I received this fraud SMS today. I would request you to forward it to concerned department so that the fraudsters can be caught. The mobile number mentioned in the message could be of help. https://t.co/b7sfZISXCz",Dear PYATM customer your Pyatm KYC has been suspended.pyatm office PH 8637579426 Immediately.call your account will block within 24hrs Thank you Pyatm team,en,scam-account alarm,harmful
EuvBUHKVEAMpYNE.jpg,"@PayPalAU @AskPayPal There’s an Australian PayPal scam going around via SMS. #phishing #ScamAlert 
😡😤😡😤😡😤😡😤😡😤😡 https://t.co/apSZYwjJIK","( PayPal ) Dear Customer , some unsafe activities were reported on your account . For your safety , please regain access to your account at https : // paypal verifycenter.net/?paypal",en,scam-account alarm,harmful
D5N_F9RWkAIX3GH.jpg,"Scam in PVR privilege program. 

Bought a ticket in Mumbai and accrued enough points for a voucher. Got SMS confirmation too. 

30 minutes after, the same voucher is redeemed in Chennai!

@_PVRCinemas
#pvrscam #pvrprivilege #scam #pvrcheats #pvrjuhu  #pvrmumbai #pvrchennai https://t.co/pVqAHYa0FH","Dear PVR Privilege Member , you have earned 110 points on 28 Apr 2019 10:40 AM at PVR Dynamic Juhu Mumbai for Rs 2200.00 . Your 100 privilege points have been converted into a voucher . Voucher code SHYMMGEBR applicable on both Ticket and FnB spends . Valid till 27 Jul 2019. Your updated point balance is 47. Click link to view and save your voucher QR code . Scan QR code at the cinema for easy application . http://pvrc.in/ szipl  Cheers PVR Privilege Member ! Your voucher code SHYMMGEBR worth Rs . 100.00 has been applied at PVR VR Chennnai at 28-04-2019 11:20:44 AM . Enjoy the show",en,scam-other,harmful
ETe3cyoWkAEy9OW.jpg,@ThreeUK just received an SMS  which appears to be a phishing attempt pretending to be you https://t.co/GKEm8bI4JL,Please verify your details to avoid service restrictions : https://help-3.info,en,phishing-account alarm,harmful
Edx6UfQXoAIutp-.jpg,"#phishing SMS alert, folks.

cc/ @O2 https://t.co/Z4OIyJe6B1",PayPal : Your account is currently suspended . Please follow the link below to verify your information https : // paypal.signin-secure5.com/ ? p = 4,en,phishing-account alarm,harmful
En_yD0SXEAEzdaK.jpg,"Another smishing text message!

You’ve probably heard about phishing emails. Well, SMS phishing – or #smishing, is the text equivalent.  
The texts are made to look like they’re from a reputable company and try to get you to do something like click a link. 
Here's one I got today https://t.co/qU16HDG8QE","From 3 : Your monthly bill failed . To avoid service suspension , update your billing details at : https : // threesupport secure.com",en,phishing-account alarm,harmful
DwnwUN3VsAA_E0f.jpg,Can you believe the #spam #sms #auspol with the tag line of 'Making Australia Great'? Who is the campaign / marketing manager? https://t.co/0pbXhzKzq3,"Blackouts wreck our lives . We need affordable , reliable power . Make Australia Great . Vote | United Australia Party , Clive Palmer . Auth https://bit.ly/2QĪGAUM",en,spam-vote,harmful
Ezn7qefVgAYu-LY.jpg,"Watch out for scam calls or SMS’ claiming to be from Amazon or Amazon Prime. 

The calls claim your account was renewed, while the messages say you have paid for an item (like a laptop or camera) and provides a contact number to dispute the charge. More: https://t.co/SqWWQPeNIa https://t.co/gNlkq2UZuj","Order Confirmed payment $ 3969.99 against Canon EOS R6 Camera at AMZ . Order Number 221021519 on 2021-04-08 . Helpline 01800 491 580 if any dispute , Thank you",en,scam-financial,harmful
EcYyE_oWoAEY5Eq.jpg,"@HalifaxBank Hi, I’m not a customer of yours but I have just received this phishing attempt via SMS. I have no idea how they have my name as well as my number. The number in the pic is that of the sender. https://t.co/esakWV9tM7",HALIFAX ALERTS : Hello Adam . Unverified activity has been noticed . You must confirm your data at appservhlfx.online/ account to avoid service limitations .,en,phishing-account alarm,harmful
Er2Jx8qUcAEXbvi.jpg,@ShopClues I have been getting Fraud calls and SMS from random individuals about winning a lucky draw. They also seem to know my order details. I really wonder if you are gonna beat Amazon/Flipkart by selling customer data. Please take care of the issue. https://t.co/XasD5k7wAe,"dear customer , congratulation , you have product order from SHOPCLUES ( PVT.LTD ) COMPANY , your name to open lucky contest MAHINDRA XUV500 CAR cost RS . 14,80,000.00 you have received For more information contact me . Mobile help line no . - 09810729529 . 09910586754 http://shopclueswinner.tk",en,scam-prize,harmful
EimBgXbXcAAppgP.jpg,"Got a dodgey looking text claiming to be from vodafone, apparently phishing via SMS is called smishing! 😂 - if u get anything like this on Vodafone fwd free of charge to 7726 to report :) https://t.co/06N2qCKMAn","Vodafone :: We were unable to process your latest payment . In order to avoid fees , please update your information via :",en,phishing-account alarm,harmful
EU5LuioUcAUoBa4.jpg,"In case anyone gets this SMS that I just received. It’s a scam, don’t click the link. https://t.co/YDYn6ojPdk","Hi Jon , Due to COVID - 19 outbreak , we will give out 3 months of Netflix Premium to help you spend time at home . More information : http://3fs.us/ UAJCB",en,scam-covid,harmful
E4lCg7MWUAE2Z17.jpg,"Majority of my sms messages on @VodafoneUK now look like this with no option to use a spam filter
#phishing https://t.co/elygb6LfEI",From Vodafone : There has been a problem processing your latest bill . Please update your information via https : // vodafone - support system.com/billing,en,scam-account alarm,harmful
E0EoZgAXsAAEoKT.jpg,"@Hermesparcels I Got today scam SMS. Such parcel does not exist. I bet they will try to charge me for this ""rescheduled delivery"". Watch out People. https://t.co/dYsaSjncTf","Hermes : Oops we missed your delivery today , To reschedule a delivery please visit https : //myhermes.ref82 .com Your parcel will return to sender if unpaid .",en,scam-delivery,harmful
EhjVtXbXYAAl10q.jpg,"SCAM ALERT
TUT Students listen up!
If you have received this SMS,  please note that it is a scam.

Report any suspicious messages or calls from fraudsters posing as NSFAS staff to the Vuvuzela Hotline on 0860 247 653 and do NOT share your personal details https://t.co/VhAcDJATYG","VUILLSYV UNVERIFIED ACC - Dear students Urgently log into NSFAS portal , update your phone number after go to nsfas connect to create a case number and submit the case number at bursary office . Visit bursary office to complete verification form attached your  certified id copy . RefNo : M 000122390",en,scam-other,harmful
Dt4O63zWwAAcLau.jpg,Hope @TRAI is taking note and actioning upon all the relentless SMS SPAM being escalated by customers across India. https://t.co/mPrQWK4gtF,"OMAXE New Society Shops in front of Metro Station , Gr.Noida Get Rs.44000 per month till Possession + Assured lease Limited units Cal 9899055989",en,spam-promo,harmful
ENk4xQLUYAA4oeI.jpg,"@Paytm @Paytmcare 
Are you sending me these SMS for KYC?

Incase they are fraud, pl take necessary actions. https://t.co/So5doaGqVr",PAY2M WE WILL HOLD YOUR PAY2TM AMOUNT AFTER SOME TIME COMPLETE YOUR PAYT2M KY2C PAY2TM OFFI2CE PH 8927035245,en,scam-account alarm,harmful
EKnySiAUwAAVwZH.jpg,@TataCompanies got this SMS. Looks like spam and forgery. You may want to look into it. https://t.co/3xWCdTZZ9y,INTERVIEW : NOTICE You are Shortlisted For Interview In Tata Group Of Companies Ltd. For The Further Details Click : Here http://bit.ly/tatacomINTERVIEW,en,scam-other,harmful
Da9e5jSWkAA_rmL.jpg,"@ola_supports hi, I want to stop all the spam SMS from OLA; it's very frustrating. How could you help me here? https://t.co/dCAQ9FrdPe",Use code TUE50 & get Flat Rs 50 off on 2 cab rides except Ola Share . Valid in Bengaluru only for today . Book Now ! bit.ly/ C SMS,en,spam-promo,harmful
Etxlj3UVoAI8cG-.jpg,"@KotakBankLtd  @KotakCares Even i don't have kotak bank credit card, I received sms regarding reward points.Please check looks like fraud message. https://t.co/uVL99sj48I",Dear customer your KOTAK credit card points worth INR 9870 expired by tomorrow . Kindly redeem your points in cash by click here www.rewardreedem.com,en,scam-credit/debit card,harmful
ENHIhecX0AEZIZb.jpg,"Fake @netflix website that ask for your credential at hxtp://185.163.47.190.
Vector: Spoofed SMS. #phishing #scam #netflix https://t.co/oQn02cjmfr",[ Netflix Support ] We fail to verify your information . Please visit N ° http : // . 185.163.47.190 to enter your payment information again or to use a different payment method .,en,phishing-account alarm,harmful
Dv85jPgUwAAfffA.jpg,@SynergyEnergy SCAM SMS text messages (see screen shot) being sent in Synergy name about fake overdue energy bills? I definitely DO NOT have an account with Synergy. I would alert @acccgovau but they won’t do anything. #energybillscam https://t.co/7R4y84fVkJ,"Text Message Thu , 13 Dec , 4:00 pm  Hi , your account is due in 3 business days , visit synergy.net.au/paybill use payment number 5196139318 to make payment , or call I 1300 014 328 for assistance",en,scam-account alarm,harmful
ENg6HJBUwAAJ8j5.jpg,Beware of paytm sms fraud. This guy tried to get access of my details. Request cyber cell to take a note. His phone number is mentioned. https://t.co/fFachjUmgZ,Dear Paytm customer your Paytm KYC has expire today immediately please contact customer care 8789329514 immediately your Paytm account block 24hrs THANKS paytm,en,scam-account alarm,harmful
EsQLDLSVgAEJvMb.jpg,"Recently #Cambodia mobile subscribers has recieved text sms to verify their bank accont. The sites are in the sms are reported  #phishing sites. Last week, 5 ppl reported lost of thousands of $$$ and 3 arrested. https://t.co/U2vh3vaDtS","Your Canadia account has been logged in . To protect your rights , please verify to update the access device https://www.canadiad.com/",en,phishing-account alarm,harmful
E0IMFvRUYAAnASE.jpg,"Not even 24 hours of registering at #CoWin and I get this spam SMS. Coincidence?

PS: I have full DND active, and I do not usually get a lot of these texts.

CC: @anivar, @logic https://t.co/EtMB9CqaE3",stay prepared for emergencies with up to Rs . 200000 from Money Tap . Get your pre - approved Credit Line here : mntp.in/PAPD2,en,spam-promo,harmful
Efxr8d1U8AEdi6j.jpg,"Getting spam on SMS is normal, only this time it&#39;s on Whatsapp https://t.co/EN41JYw4NG","Messages to this chat and calls are now secured with end - to - end encryption . Tap for  I don't bring you a million dollars , but I can help you earn Rp . 1,000,000 to 2,000,000 in 24 hours , but you will pay me 20 % of your profits after you receive the first payment of your profit when you receive it . ASK ME How or message me on WhatsApp +6283103305270 For join , Just save contact and click on the link below  http://WA.ME/6283103305270",en,spam-other,harmful
DfzbPx4X4AE-gb5.jpg,@KotakBankLtd scam for sharing bank account details through sms please take immediate action https://t.co/A4TSMqy46X,Dear customer your KOTAK BANK Debit Card points worth Rs 6897 expired by 16/06/2018 . Kindly convert your points into cash by click here http://shoppepay.in/,en,scam-credit/debit card,harmful
ECovQyUU4AI2RvB.jpg,⁦@VodafoneIN⁩ new spammer. I never ever dealt with these *+#%+**$ &amp; yet they are spamming on my Zero DNC number ⁦@DoT_India⁩ ⁦@Secretary_DoT⁩ ⁦@Dev_Fadnavis⁩ https://t.co/rs1IBUFd7r,"Kalyan ? s best 1BHK : prices rise by 3.2L after Sunday Jackpot opportunity : Smart 1 & 2BHK pwrd by Jio Fiber , 29.9L + raunakurbancentre.in Call02268504222 RERARg T & C",en,spam-promo,harmful
E3at1cjVgAIMO-z.jpg,@Cyberdost @MahaCyber1  Pls check this fraud SMS. Thank you. https://t.co/oTdLOUyC7Y,"Your Paytm amount Rs . 34,939 is credited to 9757464456 Download and Register now d1m.in/qprxmn",en,scam-financial,harmful
EHLw4qPWsAAN2gl.jpg,Robospam sms political solicitations seem like they shouldn't be allowed. Spam emails are bad enough. https://t.co/s3ncpmpKaP,"Hi , this is Donald Trump Jr. The Democrats are obsessed with impeaching my father . We CAN'T let them succeed . Take a stand NOW : givered.co/?Standwith Don",en,spam-vote,harmful
EoyM7IbUUAAT0bW.jpg,"@reliancejio @JioCare 

Received the sms but the number not linked with my family member, please check  might be that is a fraud. 

They are not responding over call. https://t.co/oWh7DiweMC","Your family member's Jio plan has expired . To continue their services , recharge 6209575601 on Paytm with Rs.199 plan , New User code : JIO50 to get flat Rs50 cashback & Existing user code : JIO150 to get 3 vouchers of upto Rs50 each . T & CA . Recharge Now https://p.paytm.me/xCTH/JIO150S",en,scam-financial,harmful
EIRsKpjXsAAr0M3.jpg,"I'm lucky
$65,000 via email in 2 days !
#sms #scam #ScamAlert https://t.co/aIvEVRpyXk","We have $ 25,000 transaction on your name . Check here http://bit.ly/Transfer-Money",en,scam-financial,harmful
EwBH_OyVIAQUFwP.jpg,Hey @MyMaybank seems like you got some trouble ahead of ya! Got this sms with a phishing link! https://t.co/XOsIpzwdIH,"RM0.00 M2U : Dear M2U users , your account has been suspended . Log on to www.maybnaks.online to complete the validation process . Please make verification in the next 24 hours to avoid service interruption .",en,phishing-account alarm,harmful
EI2yxzcWkAYwHzv.jpg,⁦@TheOfficialSBI⁩ ⁦@TRAI⁩ ⁦@rssharma3⁩  -  phishing spam? Why do you allow such SMS handles? How does a user block it? What are you doing? Innocent people will potentially get ripped https://t.co/SmVBy9bdrz,SBI..CUSTOMER YOUR SBI..SAVING ACCOUNT & DEBIT CARD WILL BE TEMPORARY BLOCKED ON 09/11/2019 BECAUSE DUE TO INCOMPLETE KYC..IN YOUR BANK ACCOUNT TO REACTIVATE YOUR BANK ACCOUNT & DEBIT CARD KINDLY PLEASE UPDATE YOUR FULL KYC..IN YOUR BANK ACCOUNT IMMEDIATELY VISITING BELOW THE LINK https : // docs.google.com/forms/d/e/ 1FAIpQLSd2G1gIdERRSDsh WpJrMKgmeX5G VFOCqDVD4c37NhyoN5RW g / viewform,en,scam-account alarm,harmful
EG6Oq5pUcAAECkY.jpg,@DGPMaharashtra @MahaCyber1 I received the sms from this number.... new fraud typo.... https://t.co/cUJj4vKoAk,"DEAR WHATSAPP USER , YOUR WHATSAPP NO HAS WON RS . 2 CR 75 LAKH IN THE WHATSAPP GLOBAL AWARD 2019. FOR CLAIM , SEND NAME : ADD : MOBILE NO : AGE : JOB : TO : rbi@erbibn.org.in",en,scam-prize,harmful
D4bStqrU0AAdt6B.jpg,"@idea_cares may i know who is the sender of this SMS. Also I would appreciate if you can share the operators name and circle from which this premium sms originated, also the IP Address if the originating computer. @trai #SpamShame #fraud #telecaller #marketing https://t.co/n3O9htFliX",3 IN 1 PLAN Invest Rs . 4K PM and enjoy benefits like : 1. Maturity of Rs.53 Lac 2. Whole Life Cover of Rs . 12 Lac 3. Pension 30K PM Click bitlyk.com/50ffau81088,en,spam-promo,harmful
EiMagBSU0AA9rFc.jpg,Scam by @Lendingkart  giving wrong information on sms to lure user and their details ! Note with  P.M Mudra Yojana you can only get max Ra 10 Lakh Loan ! @RBI @TOIMumbai https://t.co/TQToYrnRnY,"Dear Customer , Rs . 2 CRORE Loan Amount Can be Credited in Your A / C under ( P.M MUDRA Yojana ) without any Documentation . Submit Details txt1.in/ HqQ / Odd1fKW",en,scam-financial,harmful
EoQhvC1WEAAsNr-.jpg,"@LloydsBank hi, my husband has just received this sms, we assumed it’s phishing scam?..so didn’t click on the link. Anything else we should do? https://t.co/IX04kOwDw8","LLOYDS BANK : An attempt to pair your account on to a new device was made . if this WASN'T you , visit : help.device - secure - new auth.com",en,phishing-account alarm,harmful
ErEiT89XcAYwfsa.jpg,@GOVUK is this a scam message that I have received #SCAM #UKGov #SMS #spam https://t.co/MDQ9oR8PIC,"UK_Gov : In order to use Government Gateway Services , we require further verification as you may not have verified your account with us . https://utr.gov.uk.ref03.ga/ UK_Gov",en,scam-account alarm,harmful
EDcRACbUEAAVQTO.jpg,"@nsitharaman @rsprasad @FinMinIndia  Ji People may lose their bank info. Please act on stopping this spam SMS asap
All fake sites originating from RUSSIA https://t.co/Jsd1jYTGs3","the Incometax_Department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax refund of 19,150INR . http : // 5.196.115.231/ITRefund",en,scam-tax,harmful
EnnV6IRXYAIgHo4.jpg,@LloydsBank got a phishing SMS https://t.co/oQjuPwNpfx,"LLOYDS : A new payee has been au thorised on 24/11/2020 at 20:05 . If you DO NOT recognise this , please visit : https://verify-device.help",en,phishing-account alarm,harmful
D2o0c9KVYAAuBps.jpg,@JioCare Received another SPAM SMS from a different number today. @TRAI @DoT_India https://t.co/agtvYZjfjO,Hi Election special 1 Lac sms @ 4999 1 Lac voice call @ 7999 1 Lac bulk WhatsApp @ 7999 IVR @ 6999 Data free Website free Call @ 7065680680 Clik @ bit.ly/2LkgXAL,en,spam-promo,harmful
DYZOS_KVwAITBQh.jpg,Sorry #ADT but I do not recall giving @ADT PERMISSION to spam me!! You will be registered to a porn site for every unsolicited sms I receive #notospam #notacceptable #spam https://t.co/kjdwPBgX20,"Control your security with Fidelity ADT'S SecureHome mobile App PLUS FREE rental alarm worth R6,500 . Reply A for info , C to opt out . Fidelity ADT Auth Dealer",en,spam-promo,harmful
ET0Go-QXgAIwkFy.jpg,"Dear @O2 - I know this isn’t you, but for your awareness someone’s trying to pretend they are! #Phishing #SMS https://t.co/SSDnUL3dxf","02 : We were unable to process your latest bill . In order to avoid fees , please update your payment information via : https://o2.uk.bill337.com/ ? 02 = 2",en,scam-account alarm,harmful
EySTBGMW8AITvwx.jpg,"#bahrain Dear All, Reporting another fraud. An SMS comes as CPR expired in the #BenefitPay system with a link. Once the link is clicked, it takes to the fraudsters’ portal where they ask to enter confidential information. @TRABahrain People in #bahrain please be very careful. https://t.co/6igtrYhPcc",Your CPR has been expired from the BenefitPay record So please update your CPR again immediately in your BenefitPay Account click here http://bit.ly/3fH5Xk1,en,phishing-account alarm,harmful
ElEtM5OVkAUe4fL.jpg,@amazonIN @AmazonHelp  this seems to be a scam to lure Amazon customers. have enclosed the website and sms screen shots claiming to give me 12.60 lacs or a car for sharing my banking details. Hope Amazon will take action. Did a data vreach leak of my number occur on your site? https://t.co/6PteBiYnHl,Congratulations you have become a winner in the 1 st prize by Amazon company this valid for 1 day . Contact +917003207129 t & C onlineluckyshoppingdraw.in,en,scam-prize,harmful
DfPUAxMWsAAZ2z7.jpg,.@HMRCcustomers Received this #phishing text this morning. I've reported it as a #scam text as it doeant appear to be an official @DVLAgovuk SMS. The https:// address shows as DVLA . Co . UK not Gov . UK and DVLA don't send SMS with links for refunds. https://t.co/d54fjLbe27,We would like to notify you that you have an outstanding vehicle tax refund of £ 104 from an overpayment . https : //dvla.co.uk.vehicle-tax-refunds .org / dvl,en,scam-tax,harmful
